
Fixed Plot Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.01639344262295082,0.011627906976744186,0.01020408163265306,0.011494252873563218,0.02564102564102564
0.011363636363636364,0.018867924528301886,0.020833333333333332,0.02127659574468085,0.0625
0.013513513513513514,0.029411764705882353,0.012195121951219513,0.014925373134328358,0.03125
0.029411764705882353,0.037037037037037035,0.05263157894736842,0.027777777777777776,0.023255813953488372
0.0125,0.011627906976744186,0.012987012987012988,0.021739130434782608,0.016129032258064516
0.01098901098901099,0.02127659574468085,0.017857142857142856,0.015151515151515152,0.018867924528301886
0.02,0.030303030303030304,0.016129032258064516,0.03125,0.01020408163265306
0.01818181818181818,0.014925373134328358,0.022222222222222223,0.014084507042253521,0.010638297872340425
0.019230769230769232,0.03225806451612903,0.011111111111111112,0.017543859649122806,0.01639344262295082
0.03225806451612903,0.011111111111111112,0.025,0.013513513513513514,0.014492753623188406
0.04,0.01,0.016129032258064516,0.011627906976744186,0.012048192771084338
0.015625,0.06666666666666667,0.0136986301369863,0.014925373134328358,0.07692307692307693
0.013157894736842105,0.011363636363636364,0.012195121951219513,0.05555555555555555,0.018867924528301886
0.01098901098901099,0.037037037037037035,0.010638297872340425,0.0125,0.012987012987012988
0.014705882352941176,0.011764705882352941,0.010752688172043012,0.1,0.014925373134328358
0.037037037037037035,0.03333333333333333,0.027777777777777776,0.043478260869565216,0.030303030303030304
0.045454545454545456,0.011904761904761904,0.010309278350515464,0.029411764705882353,0.047619047619047616
0.07692307692307693,0.021739130434782608,0.015151515151515152,0.047619047619047616,0.02631578947368421
0.02702702702702703,0.041666666666666664,0.011904761904761904,0.06666666666666667,0.011627906976744186
0.016129032258064516,0.010638297872340425,0.010526315789473684,0.029411764705882353,0.011235955056179775

Flexible Plot Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.01639344262295082,0.011627906976744186,0.01020408163265306,0.011494252873563218,0.02564102564102564
0.9886363636363636,0.018867924528301886,0.0,0.02127659574468085,0.0625
0.9864864864864865,0.029411764705882353,0.012195121951219513,0.014925373134328358,0.03125
0.9705882352941176,0.037037037037037035,0.05263157894736842,0.027777777777777776,0.023255813953488372
0.9875,0.011627906976744186,0.012987012987012988,0.0,0.016129032258064516
0.4945054945054945,0.02127659574468085,0.017857142857142856,0.015151515151515152,0.49056603773584906
0.5,0.0,0.5,0.0,0.0
0.01818181818181818,0.014925373134328358,0.022222222222222223,0.49295774647887325,0.010638297872340425
0.9807692307692307,0.3225806451612903,0.0,0.0,0.01639344262295082
0.03225806451612903,0.011111111111111112,0.025,0.013513513513513514,0.014492753623188406
0.96,0.01,0.016129032258064516,0.011627906976744186,0.012048192771084338
0.5,0.06666666666666667,0.0136986301369863,0.014925373134328358,0.07692307692307693
0.013157894736842105,0.011363636363636364,0.012195121951219513,0.05555555555555555,0.018867924528301886
0.989010989010989,0.0,0.010638297872340425,0.0125,0.012987012987012988
0.5,0.011764705882352941,0.010752688172043012,0.1,0.014925373134328358
0.9629629629629629,0.03333333333333333,0.027777777777777776,0.043478260869565216,0.0
0.045454545454545456,0.011904761904761904,0.010309278350515464,0.029411764705882353,0.047619047619047616
0.9230769230769231,0.0,0.0,0.0,0.0
0.5135135135135135,0.0,0.011904761904761904,0.0,0.011627906976744186
0.016129032258064516,0.010638297872340425,0.010526315789473684,0.029411764705882353,0.011235955056179775

Fixed Bar Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
1.0,1.0,1.0,1.0,1.0
1.0,0.1111111111111111,0.8888888888888888,0.1111111111111111,0.0
0.1111111111111111,1.0,0.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,0.1111111111111111,0.8888888888888888,0.8888888888888888,0.1111111111111111
0.1111111111111111,0.0,1.0,0.8888888888888888,1.0
0.0,0.0,0.0,0.1111111111111111,0.0
1.0,1.0,0.8888888888888888,0.8888888888888888,0.1111111111111111
1.0,1.0,0.8888888888888888,0.0,1.0
1.0,1.0,1.0,1.0,1.0
0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0
0.8888888888888888,1.0,1.0,1.0,1.0
1.0,1.0,0.0,0.0,0.1111111111111111
0.1111111111111111,1.0,0.1111111111111111,1.0,0.8888888888888888
0.8888888888888888,1.0,1.0,1.0,1.0
1.0,0.1111111111111111,1.0,0.1111111111111111,0.8888888888888888
1.0,0.8888888888888888,1.0,1.0,1.0
0.1111111111111111,0.1111111111111111,1.0,0.1111111111111111,0.8888888888888888
0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
0.0,0.1111111111111111,0.1111111111111111,1.0,0.1111111111111111

Flexible Bar Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.0,1.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0

Fixed Dictator Income Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.8743169398907104,0.9883720930232558,0.9897959183673469,0.8786717752234994,0.8660968660968661
0.8787878787878788,0.0,0.8703703703703703,0.0,0.0
0.0,0.8627450980392157,0.0,0.8756218905472637,0.8611111111111112
0.9705882352941176,0.9629629629629629,0.9473684210526315,0.9722222222222222,0.9767441860465116
0.9875,0.0,0.8773448773448773,0.8695652173913043,0.0
0.0,0.0,0.873015873015873,0.8754208754208754,0.8721174004192872
0.0,0.0,0.0,0.0,0.0
0.9818181818181818,0.9850746268656716,0.8691358024691358,0.8763693270735524,0.0
0.9807692307692307,0.8602150537634409,0.9888888888888889,0.10916179337231968,0.9836065573770492
0.967741935483871,0.9888888888888889,0.975,0.9864864864864865,0.9855072463768116
0.0,0.0,0.0,0.0,0.0
0.875,0.9333333333333333,0.8767123287671232,0.9850746268656716,0.9230769230769231
0.8771929824561403,0.8787878787878788,0.0,0.0,0.0
0.10989010989010989,0.8559670781893004,0.0,0.8777777777777778,0.8773448773448773
0.9852941176470589,0.9882352941176471,0.989247311827957,0.8,0.9850746268656716
0.9629629629629629,0.0,0.8641975308641975,0.0,0.8619528619528619
0.9545454545454546,0.9880952380952381,0.8797250859106529,0.9705882352941176,0.8465608465608465
0.10256410256410256,0.0,0.8754208754208754,0.0,0.8654970760233918
0.10810810810810811,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.8627450980392157,0.0

Fixed Decider Income Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.01639344262295082,0.011627906976744186,0.01020408163265306,0.011494252873563218,0.02564102564102564
0.11994949494949494,0.0020964360587002098,0.018518518518518517,0.002364066193853428,0.0
0.10960960960960961,0.029411764705882353,0.0,0.014925373134328358,0.03125
0.13398692810457516,0.037037037037037035,0.05263157894736842,0.027777777777777776,0.023255813953488372
0.12083333333333333,0.0012919896640826874,0.011544011544011544,0.01932367149758454,0.0017921146953405018
0.054945054945054944,0.0,0.017857142857142856,0.013468013468013467,0.07127882599580712
0.0,0.0,0.0,0.0,0.0
0.01818181818181818,0.014925373134328358,0.019753086419753086,0.012519561815336464,0.001182033096926714
0.12606837606837606,0.06451612903225806,0.009876543209876543,0.0,0.01639344262295082
0.03225806451612903,0.011111111111111112,0.025,0.013513513513513514,0.014492753623188406
