Fixed Plot Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.024096385542168676,0.04878048780487805,0.03225806451612903,0.02531645569620253,0.02
0.13333333333333333,0.14285714285714285,0.07142857142857142,0.08,0.1
0.023809523809523808,0.021739130434782608,0.020202020202020204,0.08,0.029850746268656716
0.031746031746031744,0.043478260869565216,0.04081632653061224,0.03076923076923077,0.02531645569620253
0.07692307692307693,0.15384615384615385,0.1111111111111111,0.0273972602739726,0.028985507246376812
0.02,0.022988505747126436,0.06060606060606061,0.028985507246376812,0.05714285714285714
0.125,0.08695652173913043,0.03636363636363636,0.02631578947368421,0.02631578947368421
0.05555555555555555,0.13333333333333333,0.020618556701030927,0.03508771929824561,0.02

Flexible Plot Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.7469879518072289,0.5121951219512195,0.4838709677419355,0.5063291139240507,0.3
0.5333333333333333,0.5,0.5,0.48,0.5
0.011904761904761904,0.5,0.494949494949495,0.48,0.014925373134328358
0.5,0.4782608695652174,0.02040816326530612,0.015384615384615385,0.006329113924050633
0.9615384615384616,0.07692307692307693,0.1111111111111111,0.0410958904109589,0.014492753623188406
0.505,0.4942528735632184,0.5151515151515151,0.5,0.5142857142857142
1.0,0.043478260869565216,0.01818181818181818,0.013157894736842105,0.013157894736842105
0.2638888888888889,0.3333333333333333,0.5051546391752577,0.49122807017543857,0.5

Fixed Bar Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan

Flexible Bar Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.0,0.0,0.0,0.0,0.125
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.125
0.0,0.125,0.125,0.125,0.125
0.0,0.125,0.125,0.125,0.125
0.0,0.0,0.0,0.0,0.0
0.125,0.125,0.125,0.125,0.125
0.0,0.0,0.0,0.0,0.0

Fixed Dictator Income Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.0,0.0,0.0,0.0,0.16666666666666666
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.16417910447761194
0.0,0.16666666666666666,0.16326530612244897,0.16666666666666666,0.16666666666666666
0.0,0.15384615384615385,0.1574074074074074,0.1643835616438356,0.1642512077294686
0.0,0.0,0.0,0.0,0.0
0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
0.0,0.0,0.0,0.0,0.0

Fixed Decider Income Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
-1,-1,-1,-1,-1
-1,-1,-1,-1,-1
-1,-1,-1,-1,-1
-1,-1,-1,-1,-1
-1,-1,-1,-1,-1
-1,-1,-1,-1,-1
-1,-1,-1,-1,-1
-1,-1,-1,-1,-1

Flexible Dictator Income Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0

Flexible Decider Income Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.0,0.0,0.0,0.0,0.0025
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0037313432835820895
0.0,0.005434782608695652,0.00510204081632653,0.0038461538461538464,0.0031645569620253164
0.0,0.019230769230769232,0.013888888888888888,0.003424657534246575,0.0036231884057971015
0.0,0.0,0.0,0.0,0.0
0.015625,0.010869565217391304,0.004545454545454545,0.003289473684210526,0.003289473684210526
0.0,0.0,0.0,0.0,0.0

