Fixed Plot Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.038461538461538464,0.011111111111111112,0.01,0.012048192771084338,0.013333333333333334
0.02040816326530612,0.01098901098901099,0.03333333333333333,0.017857142857142856,0.014492753623188406
0.015151515151515152,0.02127659574468085,0.025,0.0196078431372549,0.02631578947368421
0.012658227848101266,0.027777777777777776,0.05555555555555555,0.03225806451612903,0.013157894736842105
0.021739130434782608,0.014084507042253521,0.04,0.030303030303030304,0.011111111111111112
0.015873015873015872,0.07142857142857142,0.020833333333333332,0.014925373134328358,0.010638297872340425
0.025,0.017543859649122806,0.013333333333333334,0.04,0.01098901098901099
0.014084507042253521,0.017857142857142856,0.023809523809523808,0.021739130434782608,0.01098901098901099
0.013888888888888888,0.01098901098901099,0.021739130434782608,0.021739130434782608,0.05263157894736842
0.012048192771084338,0.018518518518518517,0.011363636363636364,0.058823529411764705,0.05555555555555555
0.012987012987012988,0.010869565217391304,0.022222222222222223,0.045454545454545456,0.010752688172043012
0.010309278350515464,0.034482758620689655,0.022222222222222223,0.07142857142857142,0.041666666666666664
0.013888888888888888,0.01282051282051282,0.07142857142857142,0.02040816326530612,0.014084507042253521
0.013333333333333334,0.05263157894736842,0.05555555555555555,0.012658227848101266,0.015384615384615385
0.015625,0.014705882352941176,0.022727272727272728,0.022727272727272728,0.0136986301369863
0.01098901098901099,0.023255813953488372,0.0136986301369863,0.038461538461538464,0.0625
0.017857142857142856,0.029411764705882353,0.012048192771084338,0.043478260869565216,0.0625
0.0625,0.010526315789473684,0.01818181818181818,0.010638297872340425,0.015873015873015872
0.016129032258064516,0.05,0.037037037037037035,0.01,0.021739130434782608
0.1,0.011904761904761904,0.016666666666666666,0.0136986301369863,0.014705882352941176

Flexible Plot Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.46153846153846156,0.3333333333333333,0.4,0.25301204819277107,0.4
0.4897959183673469,0.32967032967032966,0.4666666666666667,0.4642857142857143,0.3333333333333333
0.48484848484848486,0.48936170212765956,0.5,0.49019607843137253,0.47368421052631576
0.34177215189873417,0.4722222222222222,0.4444444444444444,0.4838709677419355,0.47368421052631576
0.4782608695652174,0.49295774647887325,0.48,0.48484848484848486,0.5
0.49206349206349204,0.42857142857142855,0.3333333333333333,0.4925373134328358,0.5
0.475,0.49122807017543857,0.4666666666666667,0.44,0.32967032967032966
0.49295774647887325,0.4642857142857143,0.47619047619047616,0.4782608695652174,0.32967032967032966
0.4444444444444444,0.32967032967032966,0.34782608695652173,0.34782608695652173,0.42105263157894735
0.25301204819277107,0.46296296296296297,0.32954545454545453,0.35294117647058826,0.4444444444444444
0.33766233766233766,0.33695652173913043,0.3333333333333333,0.45454545454545453,0.3333333333333333
0.32989690721649484,0.4827586206896552,0.4666666666666667,0.42857142857142855,0.4583333333333333
0.4444444444444444,0.5,0.42857142857142855,0.4897959183673469,0.49295774647887325
0.4,0.42105263157894735,0.4444444444444444,0.34177215189873417,0.3384615384615385
