
Fixed Plot Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.02702702702702703,0.020833333333333332,0.022727272727272728,0.022222222222222223,0.01639344262295082
0.011904761904761904,0.019230769230769232,0.03125,0.020833333333333332,0.012345679012345678
0.02,0.043478260869565216,0.014285714285714285,0.0136986301369863,0.014084507042253521
0.011235955056179775,0.015384615384615385,0.015384615384615385,0.03125,0.07692307692307693
0.016129032258064516,0.018867924528301886,0.014705882352941176,0.015625,0.014285714285714285
0.012658227848101266,0.010101010101010102,0.017241379310344827,0.020833333333333332,0.022222222222222223
0.05555555555555555,0.034482758620689655,0.014705882352941176,0.010101010101010102,0.037037037037037035
0.06666666666666667,0.041666666666666664,0.010309278350515464,0.013333333333333334,0.016129032258064516
0.017857142857142856,0.01098901098901099,0.015151515151515152,0.019230769230769232,0.047619047619047616
0.0125,0.023809523809523808,0.010101010101010102,0.03125,0.013157894736842105

Flexible Plot Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.972972972972973,0.9791666666666666,1.0,0.9777777777777777,0.9836065573770492
0.6666666666666666,0.9807692307692307,0.6875,0.6666666666666666,0.6666666666666666
0.8,0.9565217391304348,0.7142857142857143,0.9863013698630136,0.9859154929577465
1.0,1.0,1.0,0.96875,0.9230769230769231
0.9838709677419355,0.9811320754716981,0.6764705882352942,0.6875,0.7142857142857143
0.7468354430379747,0.98989898989899,0.9827586206896551,0.6666666666666666,0.6666666666666666
0.6666666666666666,0.9655172413793104,0.9852941176470589,0.98989898989899,0.9629629629629629
0.9333333333333333,0.9583333333333334,0.9896907216494846,0.8,0.9838709677419355
0.9821428571428571,0.9010989010989011,1.0,0.9807692307692307,0.9523809523809523
0.75,0.6666666666666666,0.98989898989899,0.96875,0.9868421052631579

Fixed Bar Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.4,1.0,0.4,1.0,1.0
0.6,1.0,1.0,1.0,0.6
0.6,1.0,1.0,0.6,1.0
1.0,1.0,1.0,1.0,0.0
1.0,0.6,0.6,1.0,1.0
1.0,0.6,0.6,1.0,1.0
0.0,1.0,1.0,0.6,1.0
0.4,0.6,1.0,0.0,1.0
1.0,1.0,1.0,1.0,1.0
0.6,0.6,0.6,0.6,0.6

Flexible Bar Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.6,0.6,0.6,0.6,0.6
0.6,0.6,0.6,0.6,0.6
0.6,0.6,0.6,0.6,0.6
0.6,0.6,0.6,0.6,0.6
0.6,0.6,0.6,0.6,0.6
0.6,0.6,0.6,0.6,0.6
0.6,0.6,0.6,0.6,0.6
0.6,0.6,0.6,0.6,0.6
0.6,0.6,0.6,0.6,0.6
1.0,0.6,0.6,0.6,0.6

Fixed Dictator Income Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.0,0.5875,0.0,0.5866666666666667,0.5901639344262295
0.5928571428571429,0.5884615384615385,0.58125,0.5875,0.5925925925925926
