
Fixed Plot Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.4925373134328358,0.5094339622641509,0.4925373134328358,0.5,0.4948453608247423
0.5,0.5,0.5,0.5,0.49206349206349204
0.5102040816326531,0.4827586206896552,0.5,0.5,0.5
0.5,0.5,0.4883720930232558,0.5185185185185185,0.4857142857142857
0.5121951219512195,0.5,0.4827586206896552,0.5,0.494949494949495
0.4883720930232558,0.48,0.5,0.5,0.5
0.5185185185185185,0.4883720930232558,0.5087719298245614,0.5,0.4942528735632184
0.5,0.48717948717948717,0.5068493150684932,0.5135135135135135,0.5
0.5,0.5,0.5064935064935064,0.5,0.5
0.5,0.4945054945054945,0.48717948717948717,0.5,0.4888888888888889
0.49333333333333335,0.5,0.4915254237288136,0.5,0.5
0.5,0.5,0.4931506849315068,0.4915254237288136,0.4666666666666667
0.5087719298245614,0.5151515151515151,0.5,0.4943820224719101,0.5
0.5,0.5,0.5,0.5,0.5
0.5,0.47619047619047616,0.49295774647887325,0.5,0.5
0.5064935064935064,0.4666666666666667,0.5185185185185185,0.5151515151515151,0.5
0.5,0.5081967213114754,0.4943820224719101,0.5,0.5
0.48936170212765956,0.5151515151515151,0.5,0.4943820224719101,0.4939759036144578
0.4666666666666667,0.5,0.5,0.5,0.5
0.5063291139240507,0.5,0.5,0.4857142857142857,0.48717948717948717

Flexible Plot Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.9850746268656716,0.5094339622641509,0.4925373134328358,0.5,0.5051546391752577
0.03333333333333333,0.5,0.5,0.5,0.5079365079365079
0.5102040816326531,0.4827586206896552,0.42857142857142855,0.5,0.5
0.025,0.5,0.4883720930232558,0.5185185185185185,0.4857142857142857
0.5121951219512195,0.5,0.5172413793103449,0.5,0.494949494949495
0.9767441860465116,0.48,0.4864864864864865,0.4878048780487805,0.46875
0.9629629629629629,0.4883720930232558,0.5087719298245614,0.5,0.4942528735632184
0.011904761904761904,0.5128205128205128,0.4931506849315068,0.4864864864864865,0.48214285714285715
0.9807692307692307,0.5,0.5064935064935064,0.5,0.5
0.01020408163265306,0.5054945054945055,0.48717948717948717,0.5,0.4888888888888889
0.9866666666666667,0.5,0.4915254237288136,0.5,0.5
0.9883720930232558,0.5,0.4931506849315068,0.4915254237288136,0.4666666666666667
0.5087719298245614,0.5151515151515151,0.5,0.4943820224719101,0.5
0.5,0.5,0.5,0.5,0.5
0.014285714285714285,0.5238095238095238,0.49295774647887325,0.4666666666666667,0.4883720930232558
0.5064935064935064,0.4666666666666667,0.48148148148148145,0.48484848484848486,0.48148148148148145
0.03571428571428571,0.5081967213114754,0.4943820224719101,0.5,0.5
0.48936170212765956,0.48484848484848486,0.5,0.5056179775280899,0.5060240963855421
0.06666666666666667,0.5,0.5,0.5,0.5
0.012658227848101266,0.5,0.5,0.4857142857142857,0.48717948717948717

Fixed Bar Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.8888888888888888,1.0,1.0,1.0,1.0
0.8888888888888888,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
0.8888888888888888,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
0.8888888888888888,1.0,1.0,1.0,1.0
0.8888888888888888,1.0,1.0,1.0,1.0
0.8888888888888888,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
0.8888888888888888,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
0.8888888888888888,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
0.8888888888888888,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
0.8888888888888888,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
0.8888888888888888,1.0,1.0,1.0,1.0
0.8888888888888888,1.0,1.0,1.0,1.0

Flexible Bar Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,0.0,0.0
1.0,1.0,1.0,1.0,1.0
0.0,1.0,1.0,1.0,1.0
0.0,1.0,1.0,1.0,1.0
0.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
0.0,1.0,1.0,1.0,1.0
0.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
0.0,1.0,1.0,1.0,1.0
0.0,1.0,1.0,1.0,1.0
1.0,0.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
0.0,1.0,1.0,1.0,1.0
0.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,0.0

Fixed Dictator Income Data
