
Fixed Plot Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.5,0.5,0.5,0.49473684210526314,0.5098039215686274
0.5,0.5087719298245614,0.4945054945054945,0.5094339622641509,0.5
0.4857142857142857,0.5,0.4915254237288136,0.509090909090909,0.5
0.47368421052631576,0.5,0.5,0.48936170212765956,0.5
0.4945054945054945,0.5,0.5,0.5,0.5
0.5070422535211268,0.4897959183673469,0.5,0.5,0.5
0.5,0.5094339622641509,0.5,0.5384615384615384,0.5098039215686274
0.5094339622641509,0.48717948717948717,0.5,0.5,0.5
0.5061728395061729,0.5,0.4945054945054945,0.5,0.5094339622641509
0.5098039215686274,0.4925373134328358,0.5,0.5081967213114754,0.5
0.5,0.5056179775280899,0.5094339622641509,0.49333333333333335,0.5
0.5,0.4925373134328358,0.48717948717948717,0.4939759036144578,0.5
0.5,0.5,0.4857142857142857,0.5,0.5
0.5,0.48,0.5081967213114754,0.4925373134328358,0.5
0.4666666666666667,0.5061728395061729,0.5094339622641509,0.4925373134328358,0.5081967213114754
0.5,0.5064935064935064,0.5,0.5,0.5121951219512195
0.4939759036144578,0.5151515151515151,0.5,0.494949494949495,0.5
0.5,0.4942528735632184,0.5,0.509090909090909,0.45454545454545453
0.5,0.5,0.48,0.5,0.45454545454545453
0.4925373134328358,0.5,0.5,0.5056179775280899,0.5081967213114754

Flexible Plot Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4
0.013513513513513514,0.5,0.5,0.49473684210526314,0.5098039215686274
0.016129032258064516,0.5087719298245614,0.5054945054945055,0.49056603773584906,0.5
0.9714285714285714,0.5,0.5084745762711864,0.509090909090909,0.5
0.05263157894736842,0.5,0.5,0.48936170212765956,0.5
0.989010989010989,0.5,0.5,0.5,0.5
0.014084507042253521,0.5102040816326531,0.5,0.5,0.5
0.5,0.5094339622641509,0.5,0.5384615384615384,0.5098039215686274
0.5094339622641509,0.5128205128205128,0.5,0.5,0.5
0.9876543209876543,0.5,0.5054945054945055,0.5,0.5094339622641509
0.9803921568627451,0.5074626865671642,0.5,0.5081967213114754,0.5
0.5,0.4943820224719101,0.5094339622641509,0.5066666666666667,0.5
0.9583333333333334,0.4925373134328358,0.48717948717948717,0.4939759036144578,0.5
0.5,0.5,0.4857142857142857,0.5,0.5
0.0125,0.48,0.5081967213114754,0.4925373134328358,0.5
