Fixed Plot Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,Iteration 6,Iteration 7,Iteration 8,Iteration 9
0.99,0.9818181818181818,0.9866666666666667,0.9885057471264368,0.9811320754716981,0.9565217391304348,0.9411764705882353,0.989247311827957,0.9333333333333333,0.9772727272727273
0.825925925925926,0.9836065573770492,0.9886363636363636,0.9861111111111112,0.8205128205128205,0.9166666666666666,0.5,0.654320987654321,0.9404761904761905,0.9880952380952381
0.9875,0.9285714285714286,0.989247311827957,0.9285714285714286,0.984375,0.9846153846153847,0.967741935483871,0.98,0.9885057471264368,0.9850746268656716
0.9846153846153847,0.9833333333333333,0.9824561403508771,0.9761904761904762,0.9841269841269841,0.9873417721518988,0.9833333333333333,0.9722222222222222,0.9888888888888889,0.9888888888888889
0.9761904761904762,0.9846153846153847,0.9868421052631579,0.9811320754716981,0.9863013698630136,0.9896907216494846,0.9850746268656716,0.9767441860465116,0.9886363636363636,0.9879518072289156
0.9803921568627451,0.9838709677419355,0.9666666666666667,0.989010989010989,0.9896907216494846,0.9333333333333333,0.9896907216494846,0.9885057471264368,0.9807692307692307,0.9795918367346939
0.9705882352941176,0.987012987012987,0.9807692307692307,0.9655172413793104,0.9883720930232558,0.9375,0.9777777777777777,0.9696969696969697,0.9859154929577465,0.9841269841269841
0.9887640449438202,0.9895833333333334,0.9883720930232558,0.9285714285714286,0.9848484848484849,0.9864864864864865,0.9857142857142858,0.96,0.8118279569892473,0.9705882352941176
0.9882352941176471,0.9285714285714286,0.9787234042553191,0.9807692307692307,0.9629629629629629,0.9846153846153847,0.9873417721518988,0.9090909090909091,0.98,0.9777777777777777
0.823943661971831,0.975609756097561,0.9,0.9824561403508771,0.8240740740740741,0.8148148148148148,0.9861111111111112,0.9705882352941176,0.9848484848484849,0.9333333333333333
0.9090909090909091,0.6666666666666666,0.9855072463768116,0.9791666666666666,0.9883720930232558,0.5,0.9861111111111112,0.9868421052631579,0.9833333333333333,0.956140350877193
0.9285714285714286,0.972972972972973,0.9885057471264368,0.972972972972973,0.9166666666666666,0.9855072463768116,0.9705882352941176,0.9859154929577465,0.9857142857142858,0.975609756097561
0.9875,0.9855072463768116,0.9807692307692307,0.9166666666666666,0.987012987012987,0.9855072463768116,0.9705882352941176,0.95,0.989247311827957,0.9705882352941176
0.9333333333333333,0.9655172413793104,0.9855072463768116,0.9882352941176471,0.9895833333333334,0.9375,0.98989898989899,0.6628787878787878,0.9885057471264368,0.9411764705882353
0.98,0.9880952380952381,0.6622222222222223,0.9857142857142858,0.967948717948718,0.9861111111111112,0.9629629629629629,0.8244444444444444,0.9166666666666666,0.9838709677419355
0.9878048780487805,0.9824561403508771,0.9666666666666667,0.987012987012987,0.9230769230769231,0.9883720930232558,0.9333333333333333,0.9857142857142858,0.9841269841269841,0.9722222222222222
0.9878048780487805,0.98,0.8015873015873016,0.9838709677419355,0.9850746268656716,0.9285714285714286,0.9166666666666666,0.9629629629629629,0.9863013698630136,0.9886363636363636
0.9166666666666666,0.967741935483871,0.9761904761904762,0.8258426966292135,0.9894736842105263,0.8137254901960784,0.9696969696969697,0.99,0.9882629107981221,0.65
0.9787234042553191,0.9848484848484849,0.9743589743589743,0.9803921568627451,0.9166666666666666,0.9814814814814815,0.9791666666666666,0.9743589743589743,0.96,0.9861111111111112
0.9846153846153847,0.9876543209876543,0.9090909090909091,0.9761904761904762,0.9875,0.9891304347826086,0.9411764705882353,0.9811320754716981,0.9894736842105263,0.9655172413793104

Flexible Plot Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,Iteration 6,Iteration 7,Iteration 8,Iteration 9
0.75,0.9818181818181818,0.9866666666666667,0.9885057471264368,0.9811320754716981,0.9565217391304348,0.9411764705882353,0.989247311827957,0.9333333333333333,0.9772727272727273
0.25555555555555554,0.9098360655737705,0.9886363636363636,0.9861111111111112,0.9807692307692307,0.9166666666666666,0.9411764705882353,0.9629629629629629,0.9285714285714286,0.9880952380952381
0.25625,0.9285714285714286,0.989247311827957,0.9285714285714286,0.5,0.9846153846153847,0.967741935483871,0.5,0.011494252873563218,0.5
0.7461538461538462,1.0,0.9824561403508771,0.9761904761904762,0.9841269841269841,0.9873417721518988,0.9833333333333333,0.9722222222222222,0.9888888888888889,0.9888888888888889
0.5119047619047619,0.5076923076923077,0.8026315789473685,0.9811320754716981,0.9863013698630136,0.9896907216494846,0.9850746268656716,0.9767441860465116,0.9886363636363636,0.9879518072289156
0.7352941176470589,0.016129032258064516,0.9666666666666667,0.989010989010989,0.9896907216494846,0.9333333333333333,0.9896907216494846,0.9885057471264368,0.9807692307692307,0.9795918367346939
0.2647058823529412,0.987012987012987,0.9807692307692307,0.9655172413793104,0.9883720930232558,0.9375,0.9777777777777777,0.9696969696969697,0.9859154929577465,0.9841269841269841
0.25280898876404495,0.5,0.8255813953488372,0.9285714285714286,0.9848484848484849,0.9864864864864865,0.9857142857142858,0.96,0.967741935483871,0.9705882352941176
0.7529411764705882,0.9285714285714286,0.9787234042553191,0.9807692307692307,0.9629629629629629,0.9846153846153847,0.9873417721518988,0.9090909090909091,0.98,0.9777777777777777
0.2605633802816901,0.024390243902439025,0.9,0.9824561403508771,0.9861111111111112,0.9722222222222222,0.9861111111111112,0.9705882352941176,0.9848484848484849,0.9333333333333333
0.2727272727272727,0.013888888888888888,0.9855072463768116,0.9791666666666666,0.9883720930232558,0.5,0.9861111111111112,0.5,0.8333333333333334,0.9473684210526315
0.2857142857142857,0.8108108108108109,0.9885057471264368,0.972972972972973,0.9166666666666666,0.9855072463768116,0.9705882352941176,0.9859154929577465,0.9857142857142858,0.975609756097561
0.50625,1.0,0.9807692307692307,0.9166666666666666,0.987012987012987,0.9855072463768116,0.9705882352941176,0.95,0.989247311827957,0.9705882352941176
0.7666666666666667,0.9655172413793104,0.014492753623188406,0.9882352941176471,0.9895833333333334,0.9375,0.5,0.9886363636363636,0.9885057471264368,0.9411764705882353
0.5,0.16666666666666666,1.0,1.0,0.9615384615384616,0.9861111111111112,0.9629629629629629,0.9866666666666667,0.9166666666666666,0.9838709677419355
0.25609756097560976,0.9824561403508771,0.9666666666666667,0.987012987012987,0.9230769230769231,0.9883720930232558,0.9333333333333333,0.9857142857142858,0.9841269841269841,0.9722222222222222
0.75,0.98,0.9523809523809523,0.9838709677419355,0.9850746268656716,0.9285714285714286,0.9166666666666666,0.9629629629629629,0.9863013698630136,0.9886363636363636
0.75,0.4838709677419355,0.023809523809523808,0.9887640449438202,0.9473684210526315,0.9705882352941176,0.9696969696969697,0.9,0.9859154929577465,0.95
0.48936170212765956,0.9848484848484849,0.9743589743589743,0.9803921568627451,0.9166666666666666,0.9814814814814815,0.9791666666666666,0.9743589743589743,2.84,nan
0.5076923076923077,0.7777777777777778,0.9090909090909091,0.9761904761904762,0.9875,0.9891304347826086,0.9411764705882353,0.9811320754716981,0.9894736842105263,0.9655172413793104

Fixed Bar Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,Iteration 6,Iteration 7,Iteration 8,Iteration 9
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan

Flexible Bar Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,Iteration 6,Iteration 7,Iteration 8,Iteration 9
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.0,0.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125

Fixed Dictator Income Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,Iteration 6,Iteration 7,Iteration 8,Iteration 9
0.0016666666666666668,0.0030303030303030303,0.0022222222222222222,0.0019157088122605363,0.0031446540880503146,0.007246376811594203,0.00980392156862745,0.0017921146953405018,0.011111111111111112,0.003787878787878788
0.001851851851851852,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1568627450980392,0.16666666666666666,0.011904761904761904,0.16666666666666666
0.0020833333333333333,0.011904761904761904,0.0017921146953405018,0.011904761904761904,0.0026041666666666665,0.002564102564102564,0.005376344086021506,0.0033333333333333335,0.0019157088122605363,0.0024875621890547263
0.002564102564102564,0.002777777777777778,0.0029239766081871343,0.003968253968253968,0.0026455026455026454,0.002109704641350211,0.002777777777777778,0.004629629629629629,0.001851851851851852,0.001851851851851852
0.003968253968253968,0.002564102564102564,0.0021929824561403508,0.0031446540880503146,0.00228310502283105,0.001718213058419244,0.0024875621890547263,0.003875968992248062,0.001893939393939394,0.002008032128514056
0.0,0.0,0.005555555555555556,0.0018315018315018315,0.001718213058419244,0.011111111111111112,0.001718213058419244,0.0019157088122605363,0.003205128205128205,0.003401360544217687
0.0,0.0021645021645021645,0.003205128205128205,0.005747126436781609,0.001937984496124031,0.010416666666666666,0.003703703703703704,0.005050505050505051,0.002347417840375587,0.0026455026455026454
0.0018726591760299626,0.001736111111111111,0.001937984496124031,0.011904761904761904,0.0025252525252525255,0.0022522522522522522,0.002380952380952381,0.006666666666666667,0.005376344086021506,0.004901960784313725
0.00196078431372549,0.011904761904761904,0.0035460992907801418,0.003205128205128205,0.006172839506172839,0.002564102564102564,0.002109704641350211,0.015151515151515152,0.0033333333333333335,0.003703703703703704
0.1643192488262911,0.0,0.016666666666666666,0.0029239766081871343,0.0023148148148148147,0.004629629629629629,0.0023148148148148147,0.004901960784313725,0.0025252525252525255,0.011111111111111112
0.015151515151515152,0.004629629629629629,0.0024154589371980675,0.003472222222222222,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.008771929824561403
0.011904761904761904,0.0045045045045045045,0.0019157088122605363,0.0045045045045045045,0.013888888888888888,0.0024154589371980675,0.004901960784313725,0.002347417840375587,0.002380952380952381,0.0040650406504065045
0.0020833333333333333,0.0024154589371980675,0.003205128205128205,0.013888888888888888,0.0021645021645021645,0.0024154589371980675,0.004901960784313725,0.008333333333333333,0.0017921146953405018,0.004901960784313725
0.011111111111111112,0.005747126436781609,0.0024154589371980675,0.00196078431372549,0.001736111111111111,0.010416666666666666,0.0016835016835016834,0.16477272727272727,0.0019157088122605363,0.00980392156862745
0.0,0.16666666666666666,0.16666666666666666,0.002380952380952381,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0022222222222222222,0.0,0.16666666666666666
0.0020325203252032522,0.0029239766081871343,0.005555555555555556,0.0021645021645021645,0.01282051282051282,0.001937984496124031,0.011111111111111112,0.002380952380952381,0.0026455026455026454,0.004629629629629629
0.0020325203252032522,0.0033333333333333335,0.007936507936507936,0.002688172043010753,0.0024875621890547263,0.011904761904761904,0.013888888888888888,0.006172839506172839,0.00228310502283105,0.001893939393939394
0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0017543859649122807,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.002347417840375587,0.008333333333333333
0.0035460992907801418,0.0025252525252525255,0.004273504273504274,0.0032679738562091504,0.013888888888888888,0.0030864197530864196,0.003472222222222222,0.004273504273504274,0.0,0.0023148148148148147
0.002564102564102564,0.00205761316872428,0.015151515151515152,0.003968253968253968,0.0020833333333333333,0.0018115942028985507,0.00980392156862745,0.0031446540880503146,0.0017543859649122807,0.005747126436781609

Fixed Decider Income Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,Iteration 6,Iteration 7,Iteration 8,Iteration 9
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
