Fixed Plot Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,Iteration 6,Iteration 7,Iteration 8,Iteration 9
0.05714285714285714,0.038461538461538464,0.025,0.1111111111111111,0.021505376344086023,0.08,0.03278688524590164,0.09090909090909091,0.023255813953488372,0.02702702702702703
0.03773584905660377,0.02564102564102564,0.020833333333333332,0.05405405405405406,0.023809523809523808,0.03389830508474576,0.02,0.02247191011235955,0.030303030303030304,0.04878048780487805
0.04878048780487805,0.044444444444444446,0.020833333333333332,0.03571428571428571,0.02857142857142857,0.09523809523809523,0.029850746268656716,0.0273972602739726,0.041666666666666664,0.05714285714285714
0.023255813953488372,0.1,0.08,0.020618556701030927,0.031746031746031744,0.02197802197802198,0.021739130434782608,0.03125,0.025974025974025976,0.046511627906976744
0.07142857142857142,0.05,0.07692307692307693,0.08695652173913043,0.06896551724137931,0.18181818181818182,0.02631578947368421,0.03571428571428571,0.18181818181818182,0.034482758620689655
0.10526315789473684,0.0425531914893617,0.07692307692307693,0.046511627906976744,0.05714285714285714,0.03508771929824561,0.09523809523809523,0.0273972602739726,0.03508771929824561,0.10526315789473684
0.03636363636363636,0.09090909090909091,0.021505376344086023,0.046511627906976744,0.028169014084507043,0.2,0.020833333333333332,0.021505376344086023,0.06451612903225806,0.03636363636363636
0.18181818181818182,0.020618556701030927,0.08333333333333333,0.038461538461538464,0.08333333333333333,0.06451612903225806,0.09523809523809523,0.0273972602739726,0.0625,0.02857142857142857
0.02857142857142857,0.02666666666666667,0.02197802197802198,0.02,0.028169014084507043,0.06451612903225806,0.1,0.09523809523809523,0.02197802197802198,0.03571428571428571
0.023529411764705882,0.047619047619047616,0.0392156862745098,0.038461538461538464,0.02247191011235955,0.031746031746031744,0.08695652173913043,0.09090909090909091,0.06060606060606061,0.021505376344086023
0.031746031746031744,0.03389830508474576,0.025974025974025976,0.05405405405405406,0.07692307692307693,0.041666666666666664,0.024096385542168676,0.02531645569620253,0.021739130434782608,0.08
0.04,0.05128205128205128,0.2,0.02197802197802198,0.025,0.2,0.028169014084507043,0.028169014084507043,0.02247191011235955,0.07692307692307693
0.022727272727272728,0.11764705882352941,0.03508771929824561,0.125,0.05128205128205128,0.07142857142857142,0.022727272727272728,0.02040816326530612,0.08695652173913043,0.02247191011235955
0.021505376344086023,0.024691358024691357,0.14285714285714285,0.034482758620689655,0.0273972602739726,0.045454545454545456,0.03278688524590164,0.023255813953488372,0.05263157894736842,0.05714285714285714
0.024691358024691357,0.04081632653061224,0.037037037037037035,0.020618556701030927,0.04,0.08695652173913043,0.03773584905660377,0.031746031746031744,0.18181818181818182,0.0392156862745098
0.06666666666666667,0.02197802197802198,0.05405405405405406,0.10526315789473684,0.09523809523809523,0.04081632653061224,0.05128205128205128,0.05263157894736842,0.06666666666666667,0.07692307692307693
0.023529411764705882,0.1111111111111111,0.029850746268656716,0.029411764705882353,0.024390243902439025,0.05555555555555555,0.023809523809523808,0.041666666666666664,0.045454545454545456,0.046511627906976744
0.2,0.029850746268656716,0.02197802197802198,0.044444444444444446,0.08,0.0425531914893617,0.02564102564102564,0.05405405405405406,0.09090909090909091,0.04081632653061224
0.05555555555555555,0.021505376344086023,0.024390243902439025,0.05555555555555555,0.020833333333333332,0.029411764705882353,0.08333333333333333,0.03773584905660377,0.022222222222222223,0.034482758620689655
0.05405405405405406,0.03636363636363636,0.05405405405405406,0.029411764705882353,0.029850746268656716,0.044444444444444446,0.02197802197802198,0.08,0.028169014084507043,0.022222222222222223

Flexible Plot Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,Iteration 6,Iteration 7,Iteration 8,Iteration 9
0.7428571428571429,0.5,0.5,0.5,0.03225806451612903,0.04,0.01639344262295082,0.045454545454545456,0.011627906976744186,0.013513513513513514
0.5,0.05128205128205128,0.010416666666666666,0.02702702702702703,0.011904761904761904,0.01694915254237288,0.01,0.011235955056179775,0.015151515151515152,0.024390243902439025
0.5121951219512195,0.022222222222222223,0.010416666666666666,0.017857142857142856,0.02857142857142857,0.047619047619047616,0.014925373134328358,0.0410958904109589,0.020833333333333332,0.02857142857142857
0.75,0.5,0.0,0.07216494845360824,0.047619047619047616,0.054945054945054944,0.07608695652173914,0.015625,0.012987012987012988,0.023255813953488372
0.75,0.025,0.07692307692307693,0.34782608695652173,0.1724137931034483,0.09090909090909091,0.07894736842105263,0.10714285714285714,0.13636363636363635,0.13793103448275862
0.5,0.48936170212765956,0.5,0.5116279069767442,0.4857142857142857,0.5087719298245614,0.5238095238095238,0.5068493150684932,0.5087719298245614,0.5263157894736842
0.2545454545454545,0.5,0.989247311827957,0.05813953488372093,0.014084507042253521,0.1,0.010416666666666666,0.010752688172043012,0.03225806451612903,0.01818181818181818
0.5454545454545454,0.5051546391752577,0.5,0.5192307692307693,0.5,0.5161290322580645,0.6666666666666666,0.3150684931506849,0.4375,0.35714285714285715
1.0,0.5066666666666667,0.41208791208791207,0.01,0.014084507042253521,0.03225806451612903,0.05,0.047619047619047616,0.01098901098901099,0.017857142857142856
0.7529411764705882,0.9761904761904762,0.5,0.5,0.5056179775280899,0.5079365079365079,0.5217391304347826,0.5,0.5151515151515151,0.5053763440860215
0.49206349206349204,0.01694915254237288,0.012987012987012988,0.02702702702702703,0.057692307692307696,0.020833333333333332,0.03614457831325301,0.05063291139240506,0.010869565217391304,0.04
0.75,0.48717948717948717,0.0,0.01098901098901099,0.0375,0.0,0.04225352112676056,0.014084507042253521,0.011235955056179775,0.23076923076923078
0.011363636363636364,0.5294117647058824,0.5087719298245614,0.5,0.5,0.5,1.0,0.5,0.4782608695652174,0.3707865168539326
0.5,1.0,0.35714285714285715,0.13793103448275862,0.0410958904109589,0.09090909090909091,0.01639344262295082,0.046511627906976744,0.02631578947368421,0.02857142857142857
0.7407407407407407,0.02040816326530612,0.018518518518518517,0.010309278350515464,0.02,0.0,0.018867924528301886,0.015873015873015872,0.09090909090909091,0.0196078431372549
0.5,0.4945054945054945,0.02702702702702703,0.05263157894736842,0.047619047619047616,0.02040816326530612,0.02564102564102564,0.05263157894736842,0.03333333333333333,0.07692307692307693
0.5058823529411764,0.0,0.5074626865671642,0.5,0.5,0.5,0.5,0.5,0.5,0.5116279069767442
0.5,0.5074626865671642,0.5054945054945055,0.2222222222222222,0.04,0.14893617021276595,0.10256410256410256,0.5135135135135135,0.5,0.5
0.5138888888888888,0.3548387096774194,0.5,0.5,0.5,0.5,0.5,0.2169811320754717,0.5,0.5
0.5,0.509090909090909,0.5135135135135135,0.5,0.1044776119402985,0.5111111111111111,0.4945054945054945,0.6,0.676056338028169,0.6666666666666666

Fixed Bar Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,Iteration 6,Iteration 7,Iteration 8,Iteration 9
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan

Flexible Bar Data
Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,Iteration 6,Iteration 7,Iteration 8,Iteration 9
0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
